19980123 14:00,1049400,1061300,1049400,1059400,271400
19980123 15:00,1059400,1067500,1054400,1065600,222100
19980126 09:00,1076300,1078100,1069400,1072500,135900
19980126 10:00,1073100,1075000,1068100,1075000,259500
19980126 11:00,1075000,1080000,1073800,1076300,178200
19980126 12:00,1077500,1084400,1076300,1084400,229500
19980126 13:00,1084400,1088100,1082500,1083100,190000
19980126 14:00,1083100,1085000,1080600,1081900,139900
19980126 15:00,1080000,1085000,1078800,1079400,188000
19980127 09:00,1080000,1088800,1076300,1088800,82500
19980127 10:00,1087500,1101300,1087500,1098100,448900
19980127 11:00,1098800,1100600,1096300,1098800,223500
19980127 12:00,1099400,1100000,1096300,1098800,120700
19980127 13:00,1099400,1106900,1097500,1101300,291400
19980127 14:00,1100000,1110000,1100000,1109400,447600
19980127 15:00,1110000,1113800,1107500,1110600,336400
19980128 09:00,1110000,1115000,1108800,1112500,157800
19980128 10:00,1113800,1113800,1104400,1105600,185600
19980128 11:00,1105000,1118800,1102500,1117500,207300
19980128 12:00,1117500,1118100,1113100,1116300,107500
19980128 13:00,1115600,1116300,1112500,1115600,82700
19980128 14:00,1115600,1119400,1114400,1117500,105700
19980128 15:00,1118100,1119400,1112500,1113100,168000
19980129 09:00,1110000,1117500,1110000,1115000,92600
19980129 10:00,1115600,1124400,1113100,1118800,191600
19980129 11:00,1119400,1122400,1118100,1121900,155100
19980129 12:00,1120600,1124400,1115000,1116300,205800
19980129 13:00,1116300,1118800,1110000,1118800,379000
19980129 14:00,1118800,1119400,1111300,1111900,120700
19980129 15:00,1112500,1113100,1102500,1106300,157200
19980130 09:00,1106300,1108800,1101900,1102500,110100
19980130 10:00,1102500,1111300,1101900,1110600,137600
19980130 11:00,1111300,1116300,1108100,1115000,122600
19980130 12:00,1115000,1115600,1108100,1108100,77500
19980130 13:00,1107500,1110000,1102500,1107500,128100
19980130 14:00,1107500,1115000,1107500,1110000,150300
19980130 15:00,1110000,1114400,1103100,1104400,155500
19980202 09:00,1110600,1119400,1110600,1116300,141800
19980202 10:00,1114400,1122500,1111300,1121300,215900
19980202 11:00,1121300,1121300,1112500,1116300,80700
19980202 12:00,1117500,1121300,1116300,1120000,56400
19980202 13:00,1111900,1120600,1111900,1117500,94900
19980202 14:00,1118100,1123100,1117500,1120000,133600
