19980128 10:00,976300,979700,975000,976600,408700
19980128 11:00,976900,977500,971700,974100,324900
19980128 12:00,973400,977800,972300,977800,402300
19980128 13:00,977500,978400,974400,976600,328100
19980128 14:00,975900,979700,974700,978400,1373200
19980128 15:00,978800,981100,977200,978800,585400
19980129 09:00,978400,980600,975600,980000,248600
19980129 10:00,980000,990600,980000,987500,2442100
19980129 11:00,987500,992500,987500,992500,658000
19980129 12:00,992200,995600,983000,991300,1147300
19980129 13:00,992300,993400,990000,992200,878700
19980129 14:00,992500,994400,989100,992500,1061400
19980129 15:00,991300,991900,983400,987500,1270200
19980130 09:00,987800,987800,981600,982500,492600
19980130 10:00,981600,988100,980300,987500,791600
19980130 11:00,986300,989100,984400,989100,467500
19980130 12:00,988100,989700,985200,986300,534200
19980130 13:00,985000,986600,980600,984100,290700
19980130 14:00,984100,985000,980000,982000,296000
19980130 15:00,981900,989700,980600,983100,460400
19980202 09:00,999100,1003100,998800,1000000,2343600
19980202 10:00,1001300,1004400,997500,1001600,1377400
19980202 11:00,1001900,1002800,998800,1000000,221000
19980202 12:00,999400,1002500,998800,1002500,190700
19980202 13:00,1001900,1003800,1000600,1001600,280700
19980202 14:00,1001900,1004100,1000000,1003800,214200
19980202 15:00,1003800,1005000,1000000,1002500,959600
19980203 09:00,1000000,1000600,997200,1000000,436500
19980203 10:00,1000000,1002500,997500,1000600,362900
19980203 11:00,1001600,1002800,999700,1000900,354100
19980203 12:00,1000200,1002800,999800,1001300,325000
19980203 13:00,1001600,1001600,999100,1000600,92100
19980203 14:00,1000300,1005300,1000000,1005300,339200
19980203 15:00,1005300,1008100,1003800,1006900,747000
19980204 09:00,1002800,1004100,1000600,1002800,242200
19980204 10:00,1002200,1005000,998800,1004100,674800
19980204 11:00,1003800,1005900,1002200,1003800,228500
19980204 12:00,1004400,1008800,1003800,1006900,361400
19980204 13:00,1006600,1011600,1006300,1010600,912000
19980204 14:00,1008800,1010300,1005000,1007500,408800
19980204 15:00,1006600,1009400,1005000,1005900,456100
19980205 09:00,1013100,1014700,1003100,1013100,754400
19980205 10:00,1013100,1015900,1003800,1005600,1086100
19980205 11:00,1005900,1008100,1003100,1006300,789800
19980205 12:00,1005000,1013400,1001300,1005000,311700
19980205 13:00,1004700,1007500,1004100,1006300,583600
19980205 14:00,1007500,1007500,1001900,1002500,627100
19980205 15:00,1002200,1006600,1000300,1003800,818100
19980206 09:00,1010000,1011400,1006900,1011400,600400
19980206 10:00,1011300,1014100,1009400,1011600,1610000
19980206 11:00,1010300,1014800,1010300,1013800,614400
19980206 12:00,1013100,1015000,1011300,1012800,481600
19980206 13:00,1013800,1014400,1010300,1012500,660000
19980206 14:00,1013100,1015000,1011400,1013600,847200
19980206 15:00,1013600,1015000,1010000,1012800,718200
19980209 09:00,1017200,1017300,1014700,1016600,467400
19980209 10:00,1017300,1017500,1010300,1011900,396600
19980209 11:00,1011900,1014100,1008800,1009100,309000
19980209 12:00,1009100,1011300,1009100,1009400,243500
19980209 13:00,1010000,1010600,1008400,1010600,230200
19980209 14:00,1009700,1011300,1007800,1009100,291300
19980209 15:00,1009400,1012500,1007200,1011400,339100
19980210 09:00,1014400,1015600,1013100,1013100,175200
19980210 10:00,1013100,1017500,1011900,1017500,533600
19980210 11:00,1017200,1024400,1015000,1023800,1368200
19980210 12:00,1022500,1023800,1021600,1022200,324200
19980210 13:00,1022800,1024100,1021300,1023100,203000
19980210 14:00,1023800,1024700,1019700,1019700,463200
19980210 15:00,1020600,1022500,1018600,1020500,557100
19980211 09:00,1020900,1021600,1018800,1020000,318900
19980211 10:00,1020000,1031900,1020000,1020000,1006700
19980211 11:00,1020900,1021900,1017800,1018400,324500
19980211 12:00,1018100,1020000,1017700,1018600,468700
19980211 13:00,1018100,1020000,1017000,1018400,323500
19980211 14:00,1019700,1021600,1017800,1019700,753900
19980211 15:00,1018800,1022300,1018100,1021300,824300
19980212 09:00,1017200,1017800,1014700,1016900,427800
19980212 10:00,1017200,1018000,1011600,1013100,753700
19980212 11:00,1012500,1017200,1008800,1012500,909100
19980212 12:00,1012500,1013100,1011300,1012500,330200
19980212 13:00,1012500,1019700,1012200,1019100,620200
19980212 14:00,1019800,1025300,1016900,1023800,977900
19980212 15:00,1024700,1029400,1024400,1026600,1083900
19980213 09:00,1021900,1022300,1020000,1021300,505000
19980213 10:00,1021700,1029400,1020600,1021400,264100
19980213 11:00,1021600,1022500,1019700,1021100,212300
19980213 12:00,1021600,1022200,1019400,1021300,120900
19980213 13:00,1020000,1022800,1019100,1021300,169500
19980213 14:00,1021900,1021900,1018800,1020600,173900
19980213 15:00,1020000,1022500,1019400,1021600,443800
19980217 09:00,1028100,1029700,1026900,1028800,492100
19980217 10:00,1029700,1030900,1026900,1030000,815900
19980217 11:00,1030000,1030600,1022500,1024400,391000
19980217 12:00,1023300,1026300,1022800,1024400,347000
19980217 13:00,1025000,1026300,1023800,1024800,254400
19980217 14:00,1025000,1026100,1021900,1024700,341100
19980217 15:00,1024400,1025300,1021600,1023400,303800
19980218 09:00,1023100,1028100,1022800,1028100,623500
19980218 10:00,1026900,1032500,1026300,1030200,662700
19980218 11:00,1031300,1032500,1028800,1032500,275200
19980218 12:00,1032500,1032800,1030300,1031900,412500
19980218 13:00,1031900,1033800,1031300,1032500,357900
19980218 14:00,1033100,1033800,1029100,1030000,245800
19980218 15:00,1030000,1034700,1028400,1034100,342000
19980219 09:00,1032500,1034100,1030000,1030600,662500
19980219 10:00,1030600,1032800,1027500,1028800,522800
19980219 11:00,1028100,1034100,1028100,1034100,482200
19980219 12:00,1032800,1034100,1030000,1031900,253000
19980219 13:00,1033100,1033100,1029500,1031300,288200
19980219 14:00,1030600,1032500,1029400,1030300,342500
19980219 15:00,1030600,1032500,1028800,1030000,779400
19980220 09:00,1030800,1031900,1029100,1029700,574000
19980220 10:00,1029700,1031600,1029100,1030300,298300
19980220 11:00,1030300,1030600,1024700,1027500,929900
19980220 12:00,1027500,1027500,1023800,1026300,448400
19980220 13:00,1026600,1030000,1025600,1030000,259500
19980220 14:00,1029800,1033600,1029800,1032200,505800
19980220 15:00,1032500,1037500,1025600,1035600,578800
19980223 09:00,1042500,1042500,1038400,1039400,666500
19980223 10:00,1038400,1042500,1033400,1033400,940400
19980223 11:00,1034400,1039100,1033800,1038400,560900
19980223 12:00,1038100,1038100,1034700,1037500,112500
19980223 13:00,1037500,1037700,1035000,1035000,59200
19980223 14:00,1035000,1039100,1034400,1039100,433100
19980223 15:00,1038100,1041900,1038100,1040000,359100
19980224 09:00,1039100,1039700,1035600,1036900,335000
19980224 10:00,1036900,1038800,1031600,1033800,1026000
19980224 11:00,1034400,1038600,1032800,1038100,190000
19980224 12:00,1038100,1040900,1036300,1039700,374200
19980224 13:00,1038800,1039700,1035200,1035900,156600
19980224 14:00,1035200,1036300,1029400,1033800,656100
19980224 15:00,1034400,1035300,1031300,1031900,503800
19980225 09:00,1037500,1040000,1036300,1040000,346600
19980225 10:00,1039100,1045600,1038400,1045000,1296300
19980225 11:00,1045000,1045600,1042700,1043100,224400
19980225 12:00,1043100,1045000,1043100,1044400,273700
19980225 13:00,1044400,1047800,1043800,1046900,389900
19980225 14:00,1046300,1047800,1045300,1045300,212200
19980225 15:00,1046300,1048800,1042500,1044800,605300
19980226 09:00,1044400,1045600,1041900,1044400,320400
19980226 10:00,1045600,1048100,1044400,1048100,677300
19980226 11:00,1047000,1048100,1044400,1046900,301300
19980226 12:00,1045900,1046900,1043100,1043800,541100
19980226 13:00,1044400,1050900,1043100,1048800,869100
19980226 14:00,1047500,1050900,1046600,1048800,487900
19980226 15:00,1047800,1051600,1047200,1050600,407000
19980227 09:00,1049700,1050600,1048100,1049700,442800
19980227 10:00,1049200,1053800,1045300,1051900,726800
19980227 11:00,1051900,1054700,1043100,1051300,424600
19980227 12:00,1051600,1053800,1050900,1053800,167900
19980227 13:00,1053400,1055300,1051600,1052500,310700
19980227 14:00,1052500,1053400,1047200,1049400,410700
19980227 15:00,1050000,1053800,1049400,1052000,851900
19980302 09:00,1052500,1055000,1047200,1055000,504900
19980302 10:00,1055300,1055300,1051600,1053100,520500
19980302 11:00,1051900,1057500,1051900,1054700,491100
19980302 12:00,1055300,1056300,1053400,1055300,308800
19980302 13:00,1055600,1055600,1047200,1049700,625500
19980302 14:00,1050000,1050600,1046600,1047200,941000
19980302 15:00,1047500,1052200,1046300,1048100,734200
19980303 09:00,1045300,1047800,1045000,1047300,547400
19980303 10:00,1046900,1050600,1045300,1047500,809800
19980303 11:00,1047500,1051100,1046300,1048800,440900
19980303 12:00,1048100,1050500,1047500,1049400,317700
19980303 13:00,1048400,1053100,1048400,1051700,510700
19980303 14:00,1051600,1053800,1051300,1051600,205200
19980303 15:00,1051600,1054700,1050000,1054100,345800
19980304 09:00,1050900,1054100,1050500,1054100,705700
19980304 10:00,1053100,1054100,1047800,1048800,797200
19980304 11:00,1048800,1051300,1046300,1049100,871800
19980304 12:00,1048800,1050300,1047500,1050200,405300
19980304 13:00,1050000,1050000,1044400,1046300,616000
19980304 14:00,1046300,1049200,1040600,1048800,319300
19980304 15:00,1048800,1051300,1047000,1049700,680600
19980305 09:00,1035000,1040600,1035000,1038800,1336400
19980305 10:00,1038800,1042200,1037500,1041600,1376900
19980305 11:00,1041900,1042200,1039700,1041600,560800
19980305 12:00,1040600,1044400,1040000,1040200,485500
19980305 13:00,1040600,1041900,1038100,1040600,753000
19980305 14:00,1040600,1042500,1037500,1039400,656700
19980305 15:00,1038100,1038800,1031600,1037500,1984200
19980306 09:00,1045600,1047800,1044400,1046900,1162800
19980306 10:00,1046600,1050600,1045600,1049500,907300
19980306 11:00,1049500,1053100,1048100,1051900,1216100
19980306 12:00,1052800,1056300,1051600,1054100,1118000
19980306 13:00,1054800,1056900,1053100,1055300,503200
19980306 14:00,1056600,1058600,1054100,1058100,940300
19980306 15:00,1057500,1058800,1055000,1057500,854900
19980309 09:00,1055300,1055500,1052700,1055000,255000
19980309 10:00,1055000,1060300,1054400,1060000,1048000
19980309 11:00,1060300,1062200,1058800,1061900,677100
19980309 12:00,1061900,1062200,1059100,1059400,249300
19980309 13:00,1060000,1060000,1056600,1059700,327000
19980309 14:00,1059800,1059800,1054100,1055600,284700
19980309 15:00,1054400,1056300,1052500,1054400,441700
19980310 09:00,1062200,1063400,1061300,1062500,530100
19980310 10:00,1062500,1065000,1060000,1063100,1325300
19980310 11:00,1062800,1063800,1059400,1061900,704500
19980310 12:00,1061900,1065600,1061600,1063800,882500
19980310 13:00,1063900,1064400,1053800,1063800,516200
19980310 14:00,1064400,1065600,1063400,1065000,617500
19980310 15:00,1065500,1068400,1065000,1066600,1006800
19980311 09:00,1069700,1070000,1067300,1069700,764000
19980311 10:00,1070000,1072200,1068400,1072200,643200
19980311 11:00,1072500,1072800,1070600,1071300,597900
19980311 12:00,1071300,1072500,1069100,1070000,275700
19980311 13:00,1071900,1073100,1068100,1068800,359700
19980311 14:00,1068800,1072500,1067800,1070300,244700
19980311 15:00,1071600,1073100,1069400,1072500,541300
19980312 09:00,1070900,1072800,1069400,1071300,329000
19980312 10:00,1072200,1072200,1065000,1066900,971300
19980312 11:00,1065900,1070600,1065900,1070600,400000
19980312 12:00,1069400,1072500,1069400,1072500,347600
19980312 13:00,1071900,1075000,1070600,1075000,352700
19980312 14:00,1075000,1075000,1071900,1074700,382400
19980312 15:00,1075000,1075900,1072500,1072500,274400
19980313 09:00,1078400,1079100,1076900,1078600,617700
19980313 10:00,1077800,1080000,1072200,1076700,378200
19980313 11:00,1076900,1077500,1075000,1076900,177900
19980313 12:00,1077200,1077500,1073400,1075000,92000
19980313 13:00,1075000,1076600,1073100,1074400,183300
19980313 14:00,1075600,1075600,1068800,1070900,429600
19980313 15:00,1071300,1073800,1069400,1072200,865100
19980316 09:00,1078400,1078400,1075600,1076400,461300
19980316 10:00,1076300,1080900,1075300,1079400,595400
19980316 11:00,1079400,1080300,1078100,1079400,203900
19980316 12:00,1079400,1080000,1078100,1078800,543600
19980316 13:00,1078800,1080000,1078100,1079400,149300
19980316 14:00,1079400,1081900,1079100,1081600,705000
19980316 15:00,1081600,1082800,1080900,1082500,415300
19980317 09:00,1083100,1083400,1079700,1080300,547400
19980317 10:00,1080000,1084400,1080000,1080300,868700
19980317 11:00,1080000,1080300,1076600,1079400,637400
19980317 12:00,1079400,1080000,1078100,1078800,289900
19980317 13:00,1078400,1081300,1078100,1080000,643300
19980317 14:00,1080000,1080000,1077800,1079100,699100
19980317 15:00,1079100,1085000,1078100,1084700,892100
19980318 09:00,1082500,1083100,1080000,1083100,251500
19980318 10:00,1082500,1086600,1082200,1085000,264700
19980318 11:00,1085000,1085600,1082500,1083100,371900
19980318 12:00,1084400,1084400,1082200,1083400,135000
19980318 13:00,1082700,1085900,1082700,1085000,51200
19980318 14:00,1083400,1088400,1082800,1088000,348900
19980318 15:00,1088000,1089400,1085600,1087800,397700
19980319 09:00,1089700,1092200,1088800,1090600,346800
19980319 10:00,1090300,1091600,1087800,1090300,281700
19980319 11:00,1089400,1092200,1089100,1090000,487600
19980319 12:00,1090000,1090000,1086600,1088400,385000
19980319 13:00,1089100,1090900,1088800,1090900,171800
19980319 14:00,1090000,1091600,1088400,1090000,317900
19980319 15:00,1090300,1093800,1089700,1093400,459200
19980320 09:00,1095600,1097000,1092800,1094100,428300
19980320 10:00,1094100,1095000,1088800,1090000,358600
19980320 11:00,1091300,1092800,1090000,1091900,68900
19980320 12:00,1091600,1098100,1091600,1096900,285400
19980320 13:00,1097700,1098800,1096300,1097700,351100
19980320 14:00,1096900,1098100,1095000,1096900,330200
19980320 15:00,1096900,1101900,1096600,1100000,1006100
19980323 09:00,1097200,1098600,1095900,1098100,609800
19980323 10:00,1098100,1099400,1095300,1097500,989700
19980323 11:00,1098100,1099800,1095200,1099400,538600
19980323 12:00,1098800,1099700,1096900,1098800,292900
19980323 13:00,1097500,1100000,1095600,1099100,428300
19980323 14:00,1098800,1103100,1098800,1101600,375100
19980323 15:00,1101600,1102500,1094100,1095000,1149000
19980324 09:00,1100600,1102700,1100000,1102500,415500
19980324 10:00,1101900,1104400,1099400,1103800,583000
19980324 11:00,1103800,1105900,1100900,1105900,425600
19980324 12:00,1105300,1107500,1104400,1105900,277800
19980324 13:00,1106300,1107200,1104500,1107200,371500
19980324 14:00,1106900,1108100,1105600,1106900,855900
19980324 15:00,1106600,1107800,1105000,1105900,364500
19980325 09:00,1114100,1115300,1111600,1112500,825200
19980325 10:00,1112500,1113800,1109400,1112800,594700
19980325 11:00,1111600,1114100,1101600,1111600,401100
19980325 12:00,1112200,1113000,1110300,1111600,130900
19980325 13:00,1112200,1113400,1106600,1108100,310200
19980325 14:00,1108100,1112500,1097500,1098400,789400
19980325 15:00,1098800,1103100,1091900,1101900,1433400
19980326 09:00,1098800,1102500,1097700,1101300,463000
